ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
BGD,Barishal,7161473,Number of households,603,0,BD,Bangladesh,1994,BD1994DHS,HC_ORPH_H_NUM,260861050,D,360001,1360010,Region,Barishal,0,,0,1,HCORPHHNUM,BDDHS1994360001,1993-94,DHS,,991,,,1
BGD,Chattogram/Sylhet,1088429,Number of households,2370,0,BD,Bangladesh,1994,BD1994DHS,HC_ORPH_H_NUM,260861050,D,360002,1360020,Region,Chattogram/Sylhet,0,,0,1,HCORPHHNUM,BDDHS1994360002,1993-94,DHS,,1864,,,1
BGD,Chattogram,6731831,Number of households,2370,0,BD,Bangladesh,1994,BD1994DHS,HC_ORPH_H_NUM,260861050,D,360003,1360030,Region,..Chattogram,0,,0,1,HCORPHHNUM,BDDHS1994360003,1993-94,DHS,,1864,,,
BGD,Dhaka before 2015,4774489,Number of households,2867,0,BD,Bangladesh,1994,BD1994DHS,HC_ORPH_H_NUM,260861050,D,360005,1360050,Region,Dhaka before 2015,0,,0,1,HCORPHHNUM,BDDHS1994360005,1993-94,DHS,,2690,,,1
BGD,Khulna,1096915,Number of households,1087,0,BD,Bangladesh,1994,BD1994DHS,HC_ORPH_H_NUM,260861050,D,360006,1360060,Region,Khulna,0,,0,1,HCORPHHNUM,BDDHS1994360006,1993-94,DHS,,1118,,,1
BGD,Rajshahi/Rangpur,5659016,Number of households,2248,0,BD,Bangladesh,1994,BD1994DHS,HC_ORPH_H_NUM,260861050,D,360007,1360070,Region,Rajshahi/Rangpur,0,,0,1,HCORPHHNUM,BDDHS1994360007,1993-94,DHS,,2511,,,1
BGD,Barishal,3386323,Number of households (unweighted),991,0,BD,Bangladesh,1994,BD1994DHS,HC_ORPH_H_UNW,260861060,U,360001,1360010,Region,Barishal,0,,0,1,HCORPHHUNW,BDDHS1994360001,1993-94,DHS,603,,,,1
BGD,Chattogram/Sylhet,3026020,Number of households (unweighted),1864,0,BD,Bangladesh,1994,BD1994DHS,HC_ORPH_H_UNW,260861060,U,360002,1360020,Region,Chattogram/Sylhet,0,,0,1,HCORPHHUNW,BDDHS1994360002,1993-94,DHS,2370,,,,1
BGD,Chattogram,39983,Number of households (unweighted),1864,0,BD,Bangladesh,1994,BD1994DHS,HC_ORPH_H_UNW,260861060,U,360003,1360030,Region,..Chattogram,0,,0,1,HCORPHHUNW,BDDHS1994360003,1993-94,DHS,2370,,,,
BGD,Dhaka before 2015,419097,Number of households (unweighted),2690,0,BD,Bangladesh,1994,BD1994DHS,HC_ORPH_H_UNW,260861060,U,360005,1360050,Region,Dhaka before 2015,0,,0,1,HCORPHHUNW,BDDHS1994360005,1993-94,DHS,2867,,,,1
BGD,Khulna,1096916,Number of households (unweighted),1118,0,BD,Bangladesh,1994,BD1994DHS,HC_ORPH_H_UNW,260861060,U,360006,1360060,Region,Khulna,0,,0,1,HCORPHHUNW,BDDHS1994360006,1993-94,DHS,1087,,,,1
BGD,Rajshahi/Rangpur,6540481,Number of households (unweighted),2511,0,BD,Bangladesh,1994,BD1994DHS,HC_ORPH_H_UNW,260861060,U,360007,1360070,Region,Rajshahi/Rangpur,0,,0,1,HCORPHHUNW,BDDHS1994360007,1993-94,DHS,2248,,,,1
BGD,Barishal,1105663,Number of households,561,0,BD,Bangladesh,1997,BD1997DHS,HC_ORPH_H_NUM,260861050,D,360001,1360010,Region,Barishal,0,,0,1,HCORPHHNUM,BDDHS1997360001,1996-97,DHS,,882,,,1
BGD,Chattogram/Sylhet,6724236,Number of households,2130,0,BD,Bangladesh,1997,BD1997DHS,HC_ORPH_H_NUM,260861050,D,360002,1360020,Region,Chattogram/Sylhet,0,,0,1,HCORPHHNUM,BDDHS1997360002,1996-97,DHS,,2077,,,
BGD,Chattogram,3904483,Number of households,1654,0,BD,Bangladesh,1997,BD1997DHS,HC_ORPH_H_NUM,260861050,D,360003,1360030,Region,..Chattogram,0,,0,1,HCORPHHNUM,BDDHS1997360003,1996-97,DHS,,1225,,,1
BGD,Sylhet,4629057,Number of households,476,0,BD,Bangladesh,1997,BD1997DHS,HC_ORPH_H_NUM,260861050,D,360004,1360040,Region,..Sylhet,0,,0,1,HCORPHHNUM,BDDHS1997360004,1996-97,DHS,,852,,,1
BGD,Dhaka before 2015,1112232,Number of households,2787,0,BD,Bangladesh,1997,BD1997DHS,HC_ORPH_H_NUM,260861050,D,360005,1360050,Region,Dhaka before 2015,0,,0,1,HCORPHHNUM,BDDHS1997360005,1996-97,DHS,,2434,,,1
BGD,Khulna,4397699,Number of households,1050,0,BD,Bangladesh,1997,BD1997DHS,HC_ORPH_H_NUM,260861050,D,360006,1360060,Region,Khulna,0,,0,1,HCORPHHNUM,BDDHS1997360006,1996-97,DHS,,1024,,,1
